,report_date,total_gallons,gallons_returned,spill_start,spill_stop,hours,cause,actions,watershed,unit_id_1,unit_id_2,discharge_to,discharge_route,council_district,month,year,week,edwards_zone,pipe_diameter,pipe_length,pipe_type,installation_year,inches_no,rainfall_less_3,num_spills_compkey,num_spills_24mos,unit_type,asset_type,last_cleaned,response_time,response_datetime,public_notice,time_int,root_cause,steps_to_prevent,spill_street_address,multiple_spills,counts,months_since_cleaned,zip,lat,long
5950,2011-12-27,15,15.0,12/27/2011 6:56:00 PM,12/27/2011 7:45:00 PM,0.816666667,grease,cleaned main,dos rios,13904,12807,street,none,5,12,2011,53,0,8.0,11.724993800000002,dip,1961,0.0,0.15,2,0,siphon,sewer main,2011-06-25,0.0,,False,0,grease,na,402 Roslyn Ave,False,1,6.0,78204-2447,29.397912,-98.521177
5951,2011-12-26,1000,1000.0,12/26/2011 11:32:00 AM,12/26/2011 1:00:00 PM,1.466666667,debris/rock,cleaned main,salado creek,82493,82492,drainage culvert,none,10,12,2011,53,0,8.0,160.75,vcp,1972,0.03,0.12,1,0,gravity,sewer main,,0.0,,False,0,debris,na,4215 Fondren,False,1,0.0,78217-1713,29.564486,-98.40751
5952,2011-12-23,10,0.0,12/23/2011 11:21:00 AM,12/23/2011 12:00:00 PM,0.65,grease,cleaned main,dos rios,26431,25885,stormdrain,san antonio river,1,12,2011,52,0,6.0,143.0,ct,1900,0.0,0.69,1,0,gravity,sewer main,,0.0,,False,0,structural,na,122 Woodward,False,1,0.0,78204-1119,29.420728,-98.492799
5953,2011-12-23,200,0.0,12/23/2011 2:38:00 PM,12/23/2011 5:45:00 PM,3.116666667,rags,cleaned main,dos rios,92114,92113,alley,none,3,12,2011,52,0,6.0,350.7,ct,1948,0.0,0.69,1,0,gravity,sewer main,2011-09-12,0.0,,False,0,structural,na,327 Montrose,False,1,3.0,78223-2529,29.369668,-98.464431
5954,2011-12-22,50,0.0,12/22/2011 11:48:00 AM,12/22/2011 1:34:00 PM,1.766666667,debris/rock,cleaned main,dos rios,4104,4062,ground,none,1,12,2011,52,0,8.0,338.0,pvc,1989,0.33,0.67,2,0,gravity,sewer main,,0.0,,False,0,structural,na,1539 Wildwood W,False,1,0.0,78201-3063,29.479705,-98.508721
5955,2011-12-20,850,0.0,12/20/2011 2:41:00 PM,12/20/2011 4:05:00 PM,1.4,debris/rock,cleaned lateral,dos rios,151729,0,street,none,9,12,2011,52,0,6.0,0.0,pvc,9999,0.0,0.33,1,0,lateral,sewer service line,,0.0,,False,0,debris,na,750 Loop 410 Ne,False,1,0.0,78220,29.414087,-98.389633
5956,2011-12-19,50,0.0,12/19/2011 3:35:00 PM,12/19/2011 4:30:00 PM,0.916666667,break in main,repaired main,dos rios,15492,15493,ground,none,1,12,2011,52,0,8.0,210.0,ct,1948,0.31,0.02,1,0,gravity,sewer main,2010-09-21,0.0,,False,0,structural,na,1803 Fresno,False,1,14.0,78201-3524,29.474427,-98.524395
5957,2011-12-17,50,50.0,12/17/2011 1:28:00 PM,12/17/2011 3:00:00 PM,1.533333333,grease,cleaned main,dos rios,30193,45381,street,none,1,12,2011,51,0,8.0,380.0,vcp,1978,0.0,0.17,1,0,gravity,sewer main,,0.0,,False,0,structural,na,115 Josephine St W,False,1,0.0,78212-4125,29.445962,-98.483228
5958,2011-12-16,200,100.0,12/16/2011 9:50:00 AM,12/16/2011 12:40:00 PM,2.833333333,break in main,repaired main,dos rios,13013,12348,stormdrain,none,5,12,2011,51,0,8.0,19.89789419,cas,1995,0.0,0.18,2,0,siphon,sewer main,,0.0,,False,0,structural,na,700 Brazos St S,False,1,0.0,78207-4902,29.420505,-98.514118
5959,2011-12-14,7875,0.0,12/14/2011 1:00:00 PM,12/14/2011 2:45:00 PM,1.75,grease,cleaned main,leon creek,51902,51900,creek bed,huebner creek,8,12,2011,51,0,10.0,30.0,pvc,1984,0.05,0.05,2,1,gravity,sewer main,2010-02-15,0.0,,False,0,grease,na,4935 Golden Quail,False,1,21.0,78240-1541,29.533309,-98.588145
5960,2011-12-14,20,0.0,12/14/2011 4:38:00 PM,12/14/2011 10:00:00 PM,5.366666667,grease,cleaned main,salado creek,48456,48464,street,none,2,12,2011,51,0,8.0,400.0,pvc,2000,0.05,0.05,1,0,gravity,sewer main,2011-03-21,0.0,,False,0,structural,na,402 Artemis Dr,False,1,8.0,78218-2622,29.50082,-98.410748
5961,2011-12-13,50,20.0,12/13/2011 1:05:00 PM,12/13/2011 3:30:00 PM,2.416666667,rags,cleaned main,dos rios,8577,9470,creek bed,olmos creek,1,12,2011,51,0,8.0,249.1,ct,1950,0.01,0.7,1,0,gravity,sewer main,2011-06-21,0.0,,False,0,structural,na,506 Brookview Dr,False,3,5.0,78213-4117,29.496129,-98.511164
5962,2011-12-13,50,20.0,12/13/2011 1:05:00 PM,12/13/2011 3:30:00 PM,2.416666667,rags,cleaned main,dos rios,8577,9470,creek bed,olmos creek,1,12,2011,51,0,8.0,249.1,ct,1950,0.01,0.7,1,0,gravity,sewer main,2011-06-21,0.0,,False,0,structural,na,506 Brookview Dr,False,3,5.0,78213-4117,29.496129,-98.511164
5963,2011-12-13,50,20.0,12/13/2011 1:05:00 PM,12/13/2011 3:30:00 PM,2.416666667,rags,cleaned main,dos rios,8577,9470,creek bed,olmos creek,1,12,2011,51,0,8.0,249.1,ct,1950,0.01,0.7,1,0,gravity,sewer main,2011-06-21,0.0,,False,0,structural,na,506 Brookview Dr,False,3,5.0,78213-4117,29.496129,-98.511164
5964,2011-03-16,50,0.0,3/16/2011 6:30:00 PM,3/16/2011 7:00:00 PM,0.5,break in main,repaired main,dos rios,21164,21165,street,none,1,3,2011,12,0,8.0,327.6,ct,1950,0.0,0.0,1,0,gravity,sewer main,2009-05-20,0.0,,False,0,structural,na,506 Brookview Dr,False,3,21.0,78213-4117,29.496129,-98.511164
5965,2011-03-16,50,0.0,3/16/2011 6:30:00 PM,3/16/2011 7:00:00 PM,0.5,break in main,repaired main,dos rios,21164,21165,street,none,1,3,2011,12,0,8.0,327.6,ct,1950,0.0,0.0,1,0,gravity,sewer main,2009-05-20,0.0,,False,0,structural,na,506 Brookview Dr,False,3,21.0,78213-4117,29.496129,-98.511164
5966,2011-03-16,50,0.0,3/16/2011 6:30:00 PM,3/16/2011 7:00:00 PM,0.5,break in main,repaired main,dos rios,21164,21165,street,none,1,3,2011,12,0,8.0,327.6,ct,1950,0.0,0.0,1,0,gravity,sewer main,2009-05-20,0.0,,False,0,structural,na,506 Brookview Dr,False,3,21.0,78213-4117,29.496129,-98.511164
5967,2009-02-18,500,0.0,2/18/2009 1:00:00 PM,2/18/2009 3:00:00 PM,2.0,rags,applied hth - 200 gal into olmos crk,dos rios,15529,3399,creek bed,olmos creek,1,2,2009,8,0,8.0,253.0,hdpe,2011,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,506 Brookview Dr,False,3,0.0,78213-4117,29.496129,-98.511164
5968,2009-02-18,500,0.0,2/18/2009 1:00:00 PM,2/18/2009 3:00:00 PM,2.0,rags,applied hth - 200 gal into olmos crk,dos rios,15529,3399,creek bed,olmos creek,1,2,2009,8,0,8.0,253.0,hdpe,2011,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,506 Brookview Dr,False,3,0.0,78213-4117,29.496129,-98.511164
5969,2009-02-18,500,0.0,2/18/2009 1:00:00 PM,2/18/2009 3:00:00 PM,2.0,rags,applied hth - 200 gal into olmos crk,dos rios,15529,3399,creek bed,olmos creek,1,2,2009,8,0,8.0,253.0,hdpe,2011,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,506 Brookview Dr,False,3,0.0,78213-4117,29.496129,-98.511164
5970,2011-12-11,600,600.0,12/11/2011 11:08:00 AM,12/11/2011 12:30:00 PM,1.3666666669999998,grease,cleaned main,dos rios,17290,7450,drainage culvert,none,1,12,2011,51,0,8.0,165.0,pvc,1984,0.02,0.66,3,1,gravity,sewer main,2011-12-05,0.0,,False,0,grease,na,2803 Mossrock,False,1,0.0,78230-5117,29.512698,-98.538789
5971,2011-12-07,50,0.0,12/7/2011 6:44:00 AM,12/7/2011 8:00:00 AM,1.266666667,debris/rock,cleaned main,leon creek,84953,84954,street,none,6,12,2011,50,0,8.0,300.26,pvc,2005,0.0,0.56,1,0,gravity,sewer main,,0.0,,False,0,debris,na,9426 Wind Dancer,False,1,0.0,78251-4969,29.451451,-98.668093
5972,2011-12-05,25,0.0,12/5/2011 10:06:00 AM,12/5/2011 12:00:00 PM,1.9,grease,cleaned main,dos rios,3020,2631,street,none,1,12,2011,50,0,8.0,332.0,ct,1950,0.24,0.55,1,0,gravity,sewer main,2009-05-14,0.0,,False,0,structural,na,418 Avalon,False,1,30.0,78213-4016,29.494186,-98.527278
5973,2011-12-05,50,0.0,12/5/2011 1:45:00 PM,12/5/2011 2:30:00 PM,0.75,grease,cleaned main,leon creek,55748,55763,street,none,7,12,2011,50,0,8.0,305.2,vcp,1974,0.24,0.55,1,0,gravity,sewer main,,0.0,,False,0,structural,na,7002 Iceberg Ln,False,1,0.0,78238-1218,29.50105,-98.632623
5974,2011-11-30,100,0.0,11/30/2011 3:57:00 PM,11/30/2011 5:00:00 PM,1.05,grease,cleaned main,leon creek,3795,37352,street,none,4,11,2011,49,0,8.0,299.89,pvc,1987,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,grease,na,1400 Villaret Blvd W,False,1,0.0,78224-2417,29.325459,-98.543011
5975,2011-11-28,500,500.0,11/28/2011 10:51:00 AM,11/28/2011 11:30:00 AM,0.65,other,monitored area,leon creek,63951,64086,drainage culvert,none,6,11,2011,49,0,8.0,127.39,pvc,2004,0.0,1.08,2,0,gravity,sewer main,,0.0,,False,0,other,na,4910 Roan Brook,False,1,0.0,78251-4331,29.481835,-98.686529
5976,2011-11-27,200,180.0,11/27/2011 5:09:00 PM,11/27/2011 5:30:00 PM,0.35,rags,cleaned main,salado creek,93361,93332,drainage culvert,none,10,11,2011,49,1,8.0,285.0,vcp,1978,0.0,1.08,1,0,gravity,sewer main,2010-11-09,0.0,,False,0,structural,na,15502 Elm Park Dr,False,1,12.0,78247-2905,29.582176,-98.4317
5977,2011-11-23,30,0.0,11/23/2011 12:42:00 PM,11/23/2011 2:12:00 PM,1.5,break in main,repaired main,salado creek,96985,8574,alley,none,10,11,2011,48,0,6.0,316.0,ct,1952,0.0,0.2,1,0,gravity,sewer main,2011-08-28,0.0,,False,0,structural,na,7701 Hatt Ln,False,1,2.0,78209,29.506507,-98.448206
5978,2011-11-22,50,0.0,11/22/2011 7:51:00 AM,11/22/2011 9:00:00 AM,1.15,grease,cleaned main,leon creek,62715,65305,street,none,7,11,2011,48,0,8.0,180.0,vcp,1965,0.01,0.19,1,0,gravity,sewer main,,0.0,,False,0,structural,na,6800 Farrow Place,False,1,0.0,78240-3427,29.497174,-98.600392
5979,2011-11-22,250,150.0,11/22/2011 11:37:00 AM,11/22/2011 12:45:00 PM,1.133333333,rags,cleaned main,dos rios,45478,455534,street,none,1,11,2011,48,0,8.0,192.0,pvc,2009,0.01,0.19,1,0,gravity,sewer main,,0.0,,False,0,debris,na,101 Lindell Place,False,2,0.0,78212-3109,29.4515,-98.482237
5980,2011-11-22,250,150.0,11/22/2011 11:37:00 AM,11/22/2011 12:45:00 PM,1.133333333,rags,cleaned main,dos rios,45478,455534,street,none,1,11,2011,48,0,8.0,192.0,pvc,2009,0.01,0.19,1,0,gravity,sewer main,,0.0,,False,0,debris,na,101 Lindell Place,False,2,0.0,78212-3109,29.4515,-98.482237
5981,2009-01-06,1000,0.0,1/6/2009 6:00:00 PM,1/6/2009 6:30:00 PM,0.5,break in main,applied hth,dos rios,45478,30638,ground,na,1,1,2009,2,0,8.0,62.0,vcp,1968,0.0,0.0,2,1,gravity,sewer main,,0.0,,False,0,structural,na,101 Lindell Place,False,2,0.0,78212-3109,29.4515,-98.482237
5982,2009-01-06,1000,0.0,1/6/2009 6:00:00 PM,1/6/2009 6:30:00 PM,0.5,break in main,applied hth,dos rios,45478,30638,ground,na,1,1,2009,2,0,8.0,62.0,vcp,1968,0.0,0.0,2,1,gravity,sewer main,,0.0,,False,0,structural,na,101 Lindell Place,False,2,0.0,78212-3109,29.4515,-98.482237
5983,2011-11-21,300,0.0,11/21/2011 9:27:00 AM,11/21/2011 11:30:00 AM,2.05,debris,cleaned main,dos rios,3135,2197,drainage culvert,none,1,11,2011,48,0,8.0,325.0,vcp,1958,0.19,0.0,4,1,gravity,sewer main,2011-11-18,0.0,,False,0,structural,na,7610 Northway,False,1,0.0,78213-3124,29.504607,-98.51954
5984,2011-11-19,500,0.0,11/19/2011 2:01:00 PM,11/19/2011 3:00:00 PM,0.9833333329999999,debris,cleaned main,salado creek,53123,52930,drainage culvert,none,9,11,2011,47,0,8.0,328.86,vcp,1974,0.0,0.0,1,0,gravity,sewer main,2009-09-02,0.0,,False,0,debris,na,1311 Aylsbury Dr,False,1,26.0,78216-2925,29.554484,-98.473212
5985,2011-11-19,150,0.0,11/19/2011 9:35:00 AM,11/19/2011 10:45:00 AM,1.166666667,grease,cleaned main,dos rios,92775,92710,stormdrain,none,3,11,2011,47,0,8.0,83.0,vcp,1965,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,grease,na,100 Pyle,False,1,0.0,78223,29.370223,-98.445918
5986,2011-11-18,30,0.0,11/18/2011 1:20:00 PM,11/18/2011 4:00:00 PM,2.666666667,grease,cleaned main,salado creek,417800,417799,street,none,0,11,2011,47,0,6.0,362.5,vcp,1941,0.0,0.46,1,0,gravity,sewer main,,0.0,,False,0,structural,na,900 Wiltshire Ave,False,1,0.0,78209-2851,29.482728,-98.448784
5987,2011-11-17,50,0.0,11/17/2011 10:18:00 AM,11/17/2011 11:30:00 AM,1.2,break in main,repaired main,leon creek,51886,51887,ground,none,8,11,2011,47,0,8.0,177.96,vcp,1968,0.0,0.46,1,0,gravity,sewer main,,0.0,,False,0,structural,na,5006 Beverly Mae Dr E,False,1,0.0,78229-4940,29.497869,-98.584914
5988,2011-11-17,5875,0.0,11/17/2011 4:55:00 PM,11/17/2011 8:50:00 PM,3.916666667,break in main,repaired main,dos rios,3135,2197,creek bed,olmos creek,1,11,2011,47,0,8.0,325.0,vcp,1958,0.0,0.46,4,0,gravity,sewer main,2011-08-21,0.0,,False,0,structural,na,7710 Northway,False,2,2.0,78213-3125,29.505855,-98.519271
5989,2011-11-17,5875,0.0,11/17/2011 4:55:00 PM,11/17/2011 8:50:00 PM,3.916666667,break in main,repaired main,dos rios,3135,2197,creek bed,olmos creek,1,11,2011,47,0,8.0,325.0,vcp,1958,0.0,0.46,4,0,gravity,sewer main,2011-08-21,0.0,,False,0,structural,na,7710 Northway,False,2,2.0,78213-3125,29.505855,-98.519271
5990,2009-05-25,300,0.0,5/25/2009 6:30:00 PM,5/25/2009 7:00:00 PM,0.5,debris/rock,cleaned main,dos rios,3135,2197,creek bed,na,1,5,2009,22,0,8.0,325.0,vcp,1958,0.0,0.0,4,0,gravity,sewer main,2009-05-07,0.0,,False,0,structural,na,7710 Northway,False,2,0.0,78213-3125,29.505855,-98.519271
5991,2009-05-25,300,0.0,5/25/2009 6:30:00 PM,5/25/2009 7:00:00 PM,0.5,debris/rock,cleaned main,dos rios,3135,2197,creek bed,na,1,5,2009,22,0,8.0,325.0,vcp,1958,0.0,0.0,4,0,gravity,sewer main,2009-05-07,0.0,,False,0,structural,na,7710 Northway,False,2,0.0,78213-3125,29.505855,-98.519271
5992,2011-11-17,20,0.0,11/17/2011 10:33:00 PM,11/18/2011 12:13:00 AM,1.6666666669999999,grease,cleaned main,salado creek,55884,55885,drainage culvert,none,3,11,2011,47,0,8.0,225.0,pvc,1983,0.0,0.46,1,0,gravity,sewer main,,0.0,,False,0,grease,na,2902 Goliad Rd,False,1,0.0,78223-3900,29.353977,-98.432327
5993,2011-11-15,15,15.0,11/15/2011 12:31:00 PM,11/15/2011 1:15:00 PM,0.7333333329999999,rags,cleaned main,dos rios,2686,2687,ground,none,0,11,2011,47,0,8.0,288.0,vcp,1966,0.46,0.0,1,0,gravity,sewer main,2011-10-11,0.0,,False,0,structural,na,205 Castle Ln E,False,1,1.0,78213-2117,29.528103,-98.521031
5994,2011-11-15,100,50.0,11/15/2011 10:58:00 PM,11/16/2011 2:00:00 AM,3.0333333330000003,rags,cleaned main,dos rios,26717,26642,street,none,3,11,2011,47,0,8.0,120.0,ct,1925,0.46,0.0,1,0,gravity,sewer main,2010-11-09,0.0,,False,0,structural,na,240 Rockwood,False,1,12.0,78210-4032,29.389241,-98.475439
5995,2011-11-11,30,0.0,11/11/2011 2:48:00 PM,11/11/2011 5:15:00 PM,2.45,break in main,repaired main,dos rios,32323,32322,ground,none,5,11,2011,46,0,8.0,407.2,ct,1927,0.0,0.07,1,0,gravity,sewer main,2010-07-28,0.0,,False,0,structural,na,3611 Travis St W,False,1,15.0,78207-3228,29.430899,-98.537545
5996,2011-11-11,100,60.0,11/11/2011 10:46:00 AM,11/11/2011 12:00:00 PM,1.233333333,grease,cleaned main,salado creek,56587,465837,easement,none,3,11,2011,46,0,12.0,129.0,hdpe,2009,0.0,0.07,1,0,gravity,sewer main,,0.0,,False,0,structural,na,4919 Pecan Grove Blvd,False,1,0.0,78222-3501,29.376714,-98.419884
5997,2011-11-11,2000,2000.0,11/11/2011 10:51:00 AM,11/11/2011 12:00:00 PM,1.15,grease,cleaned main,salado creek,59872,46107,drainage culvert,none,10,11,2011,46,0,8.0,247.2,vcp,1972,0.0,0.07,1,0,gravity,sewer main,,0.0,,False,0,grease,na,4002 Barrington,False,1,0.0,78217-4204,29.522899,-98.417592
5998,2011-11-09,5,0.0,11/9/2011 7:57:00 AM,11/9/2011 10:00:00 AM,2.05,grease,cleaned main,dos rios,7956,8604,ground,none,1,11,2011,46,0,8.0,167.6,vcp,1967,0.0,0.07,2,0,gravity,sewer main,2010-12-22,0.0,,False,0,grease,na,3440 Fredericksburg Rd,False,2,10.0,78201,29.47516,-98.536701
5999,2011-11-09,5,0.0,11/9/2011 7:57:00 AM,11/9/2011 10:00:00 AM,2.05,grease,cleaned main,dos rios,7956,8604,ground,none,1,11,2011,46,0,8.0,167.6,vcp,1967,0.0,0.07,2,0,gravity,sewer main,2010-12-22,0.0,,False,0,grease,na,3440 Fredericksburg Rd,False,2,10.0,78201,29.47516,-98.536701
6000,2010-11-03,300,0.0,11/3/2010 3:30:00 PM,11/3/2010 4:00:00 PM,0.5,grease,cleaned main,dos rios,8458,7878,stormdrain,none,1,11,2010,45,0,8.0,269.6,vcp,1964,0.0,0.24,1,0,gravity,sewer main,2009-05-19,0.0,,False,0,structural,na,3440 Fredericksburg Rd,False,2,17.0,78201,29.47516,-98.536701
6001,2010-11-03,300,0.0,11/3/2010 3:30:00 PM,11/3/2010 4:00:00 PM,0.5,grease,cleaned main,dos rios,8458,7878,stormdrain,none,1,11,2010,45,0,8.0,269.6,vcp,1964,0.0,0.24,1,0,gravity,sewer main,2009-05-19,0.0,,False,0,structural,na,3440 Fredericksburg Rd,False,2,17.0,78201,29.47516,-98.536701
6002,2011-11-09,25,0.0,11/9/2011 11:34:00 AM,11/9/2011 1:00:00 PM,1.4333333330000002,rags,cleaned main,salado creek,88425,488053,alley,none,0,11,2011,46,0,8.0,216.0,vcp,1945,0.0,0.07,3,2,gravity,sewer main,2011-05-31,0.0,,False,0,structural,na,1300 Harry Wurzbach,False,1,5.0,78234,29.472682,-98.436715
6003,2011-11-08,2000,1500.0,11/8/2011 5:19:00 PM,11/8/2011 7:00:00 PM,1.6833333330000002,debris,cleaned main,leon creek,41545,456598,creek bed,leon creek,7,11,2011,46,0,8.0,137.35,pvc,1984,0.07,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,na,7402 Potranco Rd,False,1,0.0,78251,29.453145,-98.637623
6004,2011-11-04,3250,36750.0,11/4/2011 4:20:00 PM,11/4/2011 6:30:00 PM,2.166666667,debris,cleaned main,dos rios,13950,11847,creek bed,none,1,11,2011,45,0,8.0,62.0,pvc,1998,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,vandalism ,na,1625 Poplar St W,False,1,0.0,78207-1238,29.439797,-98.515324
6005,2011-11-04,15,0.0,11/4/2011 9:03:00 AM,11/4/2011 11:30:00 AM,2.45,grease,cleaned main,salado creek,48515,60121,ground,none,2,11,2011,45,0,8.0,241.22,vcp,1962,0.0,0.0,1,0,gravity,sewer main,2010-04-02,0.0,,False,0,structural,na,4163 Bloomdale,False,1,19.0,78218-3522,29.488557,-98.411663
6006,2011-11-03,300,250.0,11/3/2011 10:30:00 AM,11/3/2011 11:30:00 AM,1.0,break in main,repaired main,dos rios,90320,90319,alley,none,2,11,2011,45,0,8.0,340.0,hdpe,2012,0.0,0.0,3,2,gravity,sewer main,2011-10-03,0.0,,False,0,structural,na,139 Sterling St,False,2,1.0,78220-3132,29.412454,-98.440164
6007,2011-11-03,300,250.0,11/3/2011 10:30:00 AM,11/3/2011 11:30:00 AM,1.0,break in main,repaired main,dos rios,90320,90319,alley,none,2,11,2011,45,0,8.0,340.0,hdpe,2012,0.0,0.0,3,2,gravity,sewer main,2011-10-03,0.0,,False,0,structural,na,139 Sterling St,False,2,1.0,78220-3132,29.412454,-98.440164
6008,2010-04-02,50,0.0,4/2/2010 3:00:00 PM,4/2/2010 4:30:00 PM,1.5,debris/rock,cleaned main,dos rios,90320,90319,alley,na,2,4,2010,14,0,8.0,340.0,hdpe,2012,0.0,0.0,3,0,gravity,sewer main,,0.0,,False,0,structural,na,139 Sterling St,False,2,0.0,78220-3132,29.412454,-98.440164
6009,2010-04-02,50,0.0,4/2/2010 3:00:00 PM,4/2/2010 4:30:00 PM,1.5,debris/rock,cleaned main,dos rios,90320,90319,alley,na,2,4,2010,14,0,8.0,340.0,hdpe,2012,0.0,0.0,3,0,gravity,sewer main,,0.0,,False,0,structural,na,139 Sterling St,False,2,0.0,78220-3132,29.412454,-98.440164
6010,2011-11-01,100,0.0,11/1/2011 12:56:00 PM,11/1/2011 1:30:00 PM,0.566666667,debris,cleaned main,dos rios,21691,21690,ground,none,8,11,2011,45,0,8.0,207.48,vcp,1972,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,na,8631 Fairhaven St,False,1,0.0,78229-2001,29.519093,-98.564509
6011,2011-11-01,20,0.0,11/1/2011 7:41:00 AM,11/1/2011 9:57:00 AM,2.266666667,break in main,repaired lateral,dos rios,119350,na,street,none,6,11,2011,45,0,6.0,0.0,pvc,9999,0.0,0.0,1,0,lateral,sewer service line,,0.0,,False,0,structural,na,3807 Eldridge Ave,False,1,0.0,78237-2701,29.41947,-98.564752
6012,2011-10-31,500,0.0,10/31/2011 1:10:00 PM,10/31/2011 2:30:00 PM,1.333333333,rags,cleaned main,salado creek,43899,44370,creek bed,rosillo creek,2,10,2011,45,0,8.0,306.0,hdpe,2000,0.0,0.0,2,1,gravity,sewer main,2010-09-28,0.0,,False,0,debris,na,5247 Village Row,False,1,13.0,78218-3847,29.487496,-98.383895
6013,2011-10-30,400,0.0,10/30/2011 11:53:00 AM,10/30/2011 1:45:00 PM,1.8666666669999998,grease,cleaned main,leon creek,467237,32560,drainage culvert,none,7,10,2011,45,0,8.0,235.0,vcp,1975,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,grease,na,6302 Crystal Run,False,1,0.0,78238-1381,29.477807,-98.611653
6014,2011-10-28,75,0.0,10/28/2011 8:11:00 PM,10/28/2011 10:00:00 PM,1.8166666669999998,grease,cleaned main,dos rios,15684,15685,alley,none,1,10,2011,44,0,10.0,53.7,cp,1954,0.0,0.0,1,0,gravity,sewer main,2009-05-26,0.0,,False,0,structural,na,4402 Neer Ave,False,1,29.0,78213-3618,29.494636,-98.519183
6015,2011-10-27,200,180.0,10/27/2011 10:52:00 AM,10/27/2011 12:30:00 PM,1.6333333330000002,grease,cleaned main,dos rios,9986,23766,drainage culvert,none,9,10,2011,44,0,12.0,276.0,hdpe,2012,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,3707 St Mary'S N,False,1,0.0,78212-3130,29.458109,-98.478099
6016,2011-10-27,50,0.0,10/27/2011 3:58:00 PM,10/28/2011 1:30:00 PM,21.53333333,break in main,repaired main,dos rios,33007,17821,stormdrain,none,4,10,2011,44,0,8.0,400.0,vcp,1960,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,743 Bynum Ave,False,1,0.0,78211-3407,29.360089,-98.561667
6017,2011-10-25,50,45.0,10/25/2011 10:07:00 AM,10/25/2011 11:00:00 AM,0.8833333329999999,grease,cleaned main,salado creek,47815,48217,ground,none,2,10,2011,44,0,8.0,241.0,vcp,1962,0.0,0.0,1,0,gravity,sewer main,2009-09-23,0.0,,False,0,structural,na,4333 Hall Park Dr,False,1,25.0,78218-4312,29.487688,-98.407389
6018,2011-10-25,13500,21000.0,10/25/2011 9:38:00 AM,10/25/2011 11:00:00 AM,1.3666666669999998,grease,cleaned main,salado creek,46300,46453,drainage culvert,none,10,10,2011,44,0,12.0,426.6,vcp,1964,0.0,0.0,1,0,gravity,sewer main,2010-04-13,0.0,,False,0,structural,na,8700 Post Oak Ln,False,3,18.0,78217-5113,29.518842,-98.434132
6019,2011-10-25,13500,21000.0,10/25/2011 9:38:00 AM,10/25/2011 11:00:00 AM,1.3666666669999998,grease,cleaned main,salado creek,46300,46453,drainage culvert,none,10,10,2011,44,0,12.0,426.6,vcp,1964,0.0,0.0,1,0,gravity,sewer main,2010-04-13,0.0,,False,0,structural,na,8700 Post Oak Ln,False,3,18.0,78217-5113,29.518842,-98.434132
6020,2011-10-25,13500,21000.0,10/25/2011 9:38:00 AM,10/25/2011 11:00:00 AM,1.3666666669999998,grease,cleaned main,salado creek,46300,46453,drainage culvert,none,10,10,2011,44,0,12.0,426.6,vcp,1964,0.0,0.0,1,0,gravity,sewer main,2010-04-13,0.0,,False,0,structural,na,8700 Post Oak Ln,False,3,18.0,78217-5113,29.518842,-98.434132
6021,2010-04-09,5000,4500.0,4/9/2010 7:00:00 AM,4/9/2010 7:30:00 AM,0.5,debris/rock,cleaned main,salado creek,46453,46483,creek bed,salado creek,10,4,2010,15,0,12.0,399.8,vcp,1964,0.0,0.03,1,0,gravity,sewer main,,0.0,,False,0,structural,na,8700 Post Oak Ln,False,3,0.0,78217-5113,29.518842,-98.434132
6022,2010-04-09,5000,4500.0,4/9/2010 7:00:00 AM,4/9/2010 7:30:00 AM,0.5,debris/rock,cleaned main,salado creek,46453,46483,creek bed,salado creek,10,4,2010,15,0,12.0,399.8,vcp,1964,0.0,0.03,1,0,gravity,sewer main,,0.0,,False,0,structural,na,8700 Post Oak Ln,False,3,0.0,78217-5113,29.518842,-98.434132
6023,2010-04-09,5000,4500.0,4/9/2010 7:00:00 AM,4/9/2010 7:30:00 AM,0.5,debris/rock,cleaned main,salado creek,46453,46483,creek bed,salado creek,10,4,2010,15,0,12.0,399.8,vcp,1964,0.0,0.03,1,0,gravity,sewer main,,0.0,,False,0,structural,na,8700 Post Oak Ln,False,3,0.0,78217-5113,29.518842,-98.434132
6024,2010-03-04,3200,1500.0,3/4/2010 10:00:00 AM,3/4/2010 4:00:00 PM,6.0,debris/rock,cleaned main,salado creek,46453,46483,drainage culvert,na,10,3,2010,10,0,12.0,234.5,xxx,1964,0.0,0.28,1,0,gravity,sewer main,,0.0,,False,0,structural,na,8700 Post Oak Ln,False,3,0.0,78217-5113,29.518842,-98.434132
