SSO_ID,INSPKEY,SERVNO,REPORTDATE,SPILL_ADDRESS,SPILL_ST_NAME,TOTAL_GAL,GALSRET,GAL,SPILL_START,SPILL_STOP,HRS,CAUSE,COMMENTS,ACTIONS,WATERSHED,UNITID,UNITID2,DISCHARGE_TO,DISCHARGE_ROUTE,COUNCIL_DISTRICT,FERGUSON,Month,Year,Week,EARZ_ZONE,Expr1029,PIPEDIAM,PIPELEN,PIPETYPE,INSTYEAR,DWNDPTH,UPSDPTH,Inches_No,RainFall_Less3,SPILL ADDRESS,SewerAssetExp,NUM_SPILLS_COMPKEY,NUM_SPILLS_24MOS,PREVSPILL_24MOS,UNITTYPE,ASSETTYPE,LASTCLND,ResponseTime,ResponseDTTM,Public Notice,TIMEINT,Root_Cause,STEPS_TO_PREVENT,SPILL_START_2,SPILL_STOP_2,HRS_2,GAL_2,SPILL_START_3,SPILL_STOP_3,HRS_3,GAL_3
6105,454525,,1/29/17,2359,WAVERLY AVE,1260,0,1260,1/29/2017 9:57:00 PM,1/29/2017 11:00:00 PM,1.05,Contractor,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,32306,16249,ALLEY,None,7,209E4,1,2017,5,0,STRUCTURAL,8,467.7,CP,1946,,,0,0.01,2359 Waverly,,1,1,,GRAVITY,Sewer Main,,0.55,29-Jan-17,FALSE,12,STRUCTURAL,"Design Request, ",,,0.00,0,,,0.00,0
6106,,1642542,1/29/17,4411,THOUSAND OAKS DR,805,0,805,1/29/2017 11:19:00 AM,1/29/2017 2:00:00 PM,2.683333333,Debris,,CLEANED LATERAL,SALADO CREEK,164310,,STORMDRAIN,NONE,10,172E5,1,2017,5,0,DEBRIS,6,0,PVC,,,,0,0.01,THOUSAND OAKS DR 04411,,1,1,,LATERAL,Sewer Service Line,,0.18,29-Jan-17,FALSE,,DEBRIS,Other,,,0.00,0,,,0.00,0
6103,454265,,1/26/17,5054,AYRSHIRE,2950,0,2950,1/26/2017 12:31:00 PM,1/26/2017 1:30:00 PM,0.983333333,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,82882,82425,DRAINAGE CULVERT,None,10,173A1,1,2017,4,0,STRUCTURAL,8,227.28,VCP,1974,,,0,0,5054 Ayrshire,,2,1,,GRAVITY,Sewer Main,,0.73,26-Jan-17,FALSE,24,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
6104,454263,,1/26/17,4225,DIRECTOR DR,440,20,440,1/26/2017 10:48:00 AM,1/26/2017 11:32:00 AM,0.733333333,Grease,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,48958,48945,STREET,None,2,212D6,1,2017,4,0,GREASE,8,420,VCP,1971,,,0,0,4225 Director Dr,,1,1,,GRAVITY,Sewer Main,,0.18,26-Jan-17,FALSE,12,GREASE,"Capacity Project, ",,,0.00,0,,,0.00,0
6102,454099,,1/25/17,3601,CANDLEBROOK LN,658,0,658,1/25/2017 4:14:00 PM,1/25/2017 4:57:00 PM,0.716666667,Debris,Spill Contained,CLEANED MAIN,SALADO CREEK,98452,98456,EASEMENT,None,,213D3,1,2017,4,0,CONTRACTOR,8,280,PVC,1985,,,0,0,3601 Candlebrook Ln,,1,1,,GRAVITY,Sewer Main,,0.60,25-Jan-17,FALSE,12,CONTRACTOR,"Increase FCS, ",,,0.00,0,,,0.00,0
6101,453661,,1/23/17,4000,BARRINGTON,400,0,400,1/23/2017 9:45:00 AM,1/23/2017 11:05:00 AM,1.333333333,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,59872,46107,DRAINAGE CULVERT,None,10,192D1,1,2017,4,0,GREASE,8,250,HDPE,2014,,,0,0,4000 BARRINGTON,,1,1,,GRAVITY,Sewer Main,,0.00,23-Jan-17,FALSE,12,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
6099,,1630865,1/20/17,250,GLENVIEW DR W,50,,50,1/19/2017 12:40:00 PM,1/19/2017 1:30:00 PM,0.833333333,Roots,,REPAIRED LATERAL,DOS RIOS,98627,,GROUND,NONE,7,189C7,1,2017,3,0,STRUCTURAL,6,0,PVC,,,,0,0.38,GLENVIEW DR W 00250,,1,1,,LATERAL,Sewer Service Line,,0.00,19-Jan-17,FALSE,,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
6100,453408,,1/20/17,5660,FM 78,245,0,245,1/20/2017 1:22:00 PM,1/20/2017 2:11:00 PM,0.816666667,Debris,Spill ContainedArea Cleaned and Disinfected,CLEANED MAIN,SALADO CREEK,44547,44548,DRAINAGE CULVERT,None,,193C8,1,2017,3,0,STRUCTURAL,8,290,VCP,1973,,,0,0.38,5660 FM 78,,1,1,,GRAVITY,Sewer Main,,0.15,20-Jan-17,FALSE,120,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
6098,445896,,1/19/17,5315,RIGSBY AVE,82,0,82,1/19/2017 2:33:00 PM,1/19/2017 3:55:00 PM,1.366666667,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,56440,56439,STORMDRAIN,None,2,233B4,1,2017,3,0,GREASE,8,29,PVC,1997,,,0,0.98,5315 Rigsby Ave,,1,1,,GRAVITY,Sewer Main,,0.70,19-Jan-17,FALSE,12,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
6097,445721,,1/17/17,5623,MONTEREY ST,250,0,250,1/17/2017 1:45:00 PM,1/17/2017 2:35:00 PM,0.833333333,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,17799,32861,STREET,None,6,209C7,1,2017,3,0,GREASE,8,401,PVC,2001,,,0.11,2.31,5623 Monterey St,,1,1,,GRAVITY,Sewer Main,,0.50,17-Jan-17,FALSE,120,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
6096,,1625602,1/16/17,668,HOLBROOK,184516,0,69203,1/16/2017 2:15:00 PM,1/17/2017 7:00:00 AM,16.75,I/I,,MONITORED AREA,SALADO CREEK,922726,47824,CREEK BED - Spilled Into Salado Creek,SALADO CREEK,2,192E7,1,2017,3,0,RAIN EVENT,48,321.04,RCP,1973,,,0.6,1.71,IRA LEE RD 00302,,5,5,24-Nov-16,OUTFALL,Sewer Main,,0.00,16-Jan-17,TRUE,,RAIN EVENT,"Capacity Project, ",01/18/2017 11:20,01/18/2017 14:25,3.08,115313,,,0.00,0
6093,445235,,1/11/17,1022,GRUBB RD,218,0,218,1/11/2017 12:26:00 PM,1/11/2017 2:15:00 PM,1.816666667,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,60325,48959,STORMDRAIN,None,2,212D6,1,2017,2,0,GREASE,8,408,VCP,1971,,,0,0,1022 Grubb Rd,,1,1,,GRAVITY,Sewer Main,,1.07,11-Jan-17,FALSE,24,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
6094,445237,,1/11/17,3370,NURSERY RD,70400,0,70400,1/11/2017 7:54:00 AM,1/11/2017 10:50:00 AM,2.933333333,Debris,Spill Contained,CLEANED MAIN,SALADO CREEK,991087,991086,DRAINAGE CULVERT,None,,212B2,1,2017,2,,DEBRIS,18,25,RCP,1964,,,0,0,3370 Nursery Rd,,1,1,,SIPHON,Sewer Main,,0.60,11-Jan-17,FALSE,120,DEBRIS,"Bolt down, ",,,0.00,0,,,0.00,0
6095,,1621641,1/11/17,727,OLMOS DR W,20,0,20,1/11/2017 11:40:00 AM,1/11/2017 12:45:00 PM,1.083333333,Structural,,REPAIRED LATERAL,DOS RIOS,7490,,ALLEY,NONE,1,210D1,1,2017,2,0,STRUCTURAL,6,0,PVC,,,,0,0,OLMOS DR W 00727,,1,1,,LATERAL,Sewer Service Line,,0.83,11-Jan-17,FALSE,,STRUCTURAL,"Design Request, ",,,0.00,0,,,0.00,0
6090,,1614414,1/5/17,1115,SAN ANGELO BLVD,96,0,96,1/5/2017 2:12:00 PM,1/5/2017 3:00:00 PM,0.8,Structural,,CLEANED LATERAL,DOS RIOS,98756,,STREET,NONE,1,190C7,1,2017,1,0,CONTRACTOR,6,0,PVC,,,,0,0.02,SAN ANGELO BLVD 01115 - Spilled From Cleanout,,1,1,,LATERAL,Sewer Service Line,,0.13,05-Jan-17,FALSE,,CONTRACTOR,"Point Repair, ",,,0.00,0,,,0.00,0
6091,444352,,1/2/17,10102,US HWY 90 W,1250,1250,1250,1/2/2017 6:55:00 AM,1/2/2017 7:05:00 AM,0.166666667,Lift Station,"Returned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, ",Reprimed Pump,MEDIO CREEK,53626,LS201,GROUND,None,,226E6,1,2017,1,0,DEBRIS,18,38.2,PVC,1994,,,0.02,0.02,10102 US Hwy 90 w.,,2,1,,GRAVITY,Sewer Main,,0.00,02-Jan-17,FALSE,120,DEBRIS,"Point Repair, ",,,0.00,0,,,0.00,0
6092,444330,,1/2/17,28411,WILLIS RANCH,104,0,104,1/2/2017 9:16:00 AM,1/2/2017 11:00:00 AM,1.733333333,Debris,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,510627,510622,DRAINAGE CULVERT - Over The Edwards Aquifer Contributing Zone,None,,111E3,1,2017,1,0,CONTRACTOR,8,121.36,PVC,2012,,,0.02,0.02,28411 Willis Ranch - Over The Edwards Aquifer Contibuting Zone,,1,1,,GRAVITY,Sewer Main,,1.40,02-Jan-17,FALSE,12,CONTRACTOR,"Increase FCS, ",,,0.00,0,,,0.00,0
6089,443985,,12/27/16,151,INEZ AVE,430,0,430,12/27/2016 3:24:00 PM,12/27/2016 4:50:00 PM,1.433333333,Grease,Area Cleaned and Disinfected,CLEANED MAIN,DOS RIOS,17772,480890,STREET,None,5,209C5,12,2016,53,0,DEBRIS,10,5.5,CAS,1978,,,0.32,0,151 Inez,,1,1,,SIPHON,Sewer Main,,0.77,27-Dec-16,FALSE,120,DEBRIS,"Increase FCS, ",,,0.00,0,,,0.00,0
6088,443754,,12/22/16,8541,LAKE VISTA,100,0,100,12/22/2016 3:01:00 PM,12/22/2016 3:01:00 PM,0,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,MEDIO CREEK,415030,414922,GROUND,None,4,227C5,12,2016,52,0,STRUCTURAL,8,300,PVC,2007,,,0,0,8541 Lake Vista,,1,1,,GRAVITY,Sewer Main,,0.00,22-Dec-16,FALSE,120,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
6087,443473,,12/18/16,6502,WOODSTOCK DR,360,0,360,12/18/2016 10:18:00 PM,12/18/2016 11:30:00 PM,1.2,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,96133,98513,DRAINAGE CULVERT,None,3,252D1,12,2016,52,0,GREASE,8,185.2,VCP,1960,,,0,0.03,6502 Woodstock Dr,,2,1,,GRAVITY,Sewer Main,,0.70,18-Dec-16,FALSE,24,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
6085,443307,,12/17/16,4915,CAMBRAY DR,530,0,530,12/17/2016 11:29:00 AM,12/17/2016 1:15:00 PM,1.766666667,Vandalism,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,LEON CREEK,51879,36335,DRAINAGE CULVERT,None,8,189A5,12,2016,51,0,VANDALISM,8,42.65,VCP,1967,,,0.03,0,4915 Cambray Dr,,2,1,,GRAVITY,Sewer Main,,0.85,17-Dec-16,FALSE,120,VANDALISM,"Increase FCS, ",,,0.00,0,,,0.00,0
6086,443404,,12/16/16,215,PURDUE,30,0,30,12/16/2016 7:34:00 PM,12/16/2016 8:30:00 PM,0.933333333,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,14912,14724,STREET,None,7,209D4,12,2016,51,0,DEBRIS,8,275,CT,1946,,,0,0,215 Purdue,,3,1,,GRAVITY,Sewer Main,,0.43,16-Dec-16,FALSE,12,DEBRIS,,,,0.00,0,,,0.00,0
6084,442748,,12/9/16,6454,LAKE SUPERIOR,200,0,200,12/9/2016 9:52:00 PM,12/9/2016 10:55:00 PM,1.05,Debris,"Area Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,100050,100052,DRAINAGE CULVERT,None,2,233D7,12,2016,50,0,CONTRACTOR,8,234.09,PVC,2006,,,0,0,6454 Lake Superior,,1,1,,GRAVITY,Sewer Main,,0.88,09-Dec-16,FALSE,120,CONTRACTOR,"Increase FCS, ",,,0.00,0,,,0.00,0
6083,,1589299,12/8/16,2022,BUENA VISTA ST,900,,900,12/8/2016 3:25:00 PM,12/8/2016 4:55:00 PM,1.5,Contractor,,REPAIRED MAIN,DOS RIOS,38118,38119,STORMDRAIN,NONE,5,210B8,12,2016,50,0,CONTRACTOR,8,353,CT,1911,,,0,0.27,BUENA VISTA ST 2022,,1,1,,GRAVITY,Sewer Main,,0.42,08-Dec-16,FALSE,24,CONTRACTOR,"Point Repair, ",,,0.00,0,,,0.00,0
6078,442483,,12/7/16,2555,LOOP 410 NE,300,100,300,12/7/2016 10:22:00 AM,12/7/2016 11:50:00 AM,1.466666667,Grease,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,991545,991544,DRAINAGE CULVERT,None,10,192D2,12,2016,50,0,GREASE,8,78.8,PVC,2016,,,0,1.29,2555 NE LOOP 410,,1,1,,GRAVITY,Sewer Main,,0.63,07-Dec-16,FALSE,6,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
6080,442492,,12/7/16,3400,IH 37 S,3325,0,3325,12/7/2016 11:47:00 AM,12/7/2016 2:00:00 PM,2.216666667,Debris,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,39125,39122,GROUND,None,3,231C6,12,2016,50,0,DEBRIS,8,390,VCP,1965,,,0,1.29,3400 I H 37 S,,1,1,,GRAVITY,Sewer Main,,2.22,07-Dec-16,FALSE,120,DEBRIS,,,,0.00,0,,,0.00,0
6076,,1589289,12/5/16,8671,LOOP 410 SW,300,0,300,12/5/2016 11:30:00 PM,12/6/2016,0.5,Lift Station,,REPAIRED PUMP,LEON CREEK,LS225,,GROUND,NONE,4,247F5,12,2016,50,0,RAIN EVENT,,,,2007,,,0.27,5.52,LOOP 410 SW 08671,,6,5,02-Jun-16,ABOVE,Sewer Liftstation,,0.00,05-Dec-16,FALSE,,RAIN EVENT,,,,0.00,0,,,0.00,0
6077,,1584159,12/5/16,6102,ROSE VALLEY,29100,0,29100,12/5/2016 7:00:00 PM,12/6/2016 10:00:00 AM,15,I/I,, Clean Up Is Still On Going,LEON CREEK,68817,80136,DRAINAGE CULVERT,INDIAN CREEK,4,248A4,12,2016,50,0,RAIN EVENT,8,335,VCP,1969,,,0.27,5.52,ROSE VALLEY 06102,,2,2,21-Aug-16,GRAVITY,Sewer Main,,0.00,05-Dec-16,FALSE,,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6079,,1588603,12/5/16,107,YOLANDA,1625,0,1625,12/5/2016 9:15:00 AM,12/5/2016 2:40:00 PM,5.416666667,I/I,,DISINFECTED AREA,LEON CREEK,47312,34495,STORMDRAIN,NONE,7,209A5,12,2016,50,0,RAIN EVENT,8,99.89,PVC,1982,,,0.27,5.52,YOLANDA 00107,,4,4,15-Aug-16,GRAVITY,Sewer Main,,0.00,05-Dec-16,FALSE,24,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6081,,1588288,12/5/16,6606,SWISS OAKS,407500,0,407500,12/5/2016 8:00:00 AM,12/6/2016 7:40:00 AM,23.66666667,I/I,,Cleanup Is In Progress,LEON CREEK,903059,71380,CREEK BED - Spilled Into Leon Creek,LEON CREEK,6,208B8,12,2016,50,0,RAIN EVENT,42,1301,RCP,1973,,,0.27,5.52,SWISS OAKS 06606,,2,2,26-Sep-16,OUTFALL,Sewer Main,,0.00,05-Dec-16,TRUE,,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6082,,1582293,12/4/16,8418,QUINTANA RD,100000,,100000,12/4/2016 8:04:00 PM,12/17/2016 10:20:00 AM,302.27,Under Investigation,,Bypass pumping has been installed at the site,LEON CREEK,33792,31953,Open Trench Which Contained The Sewage And Conveyed It Into A downstream Pipeline.  Sewage Did Not Enter The Surface.,NONE,,248F3,12,2016,50,,STRUCTURAL,,,,,,,1.02,4.5,QUINTANA RD 08418,,19,,,OUTFALL,Sewer Main,,1.43,04-Dec-16,TRUE,,STRUCTURAL,"Point Repair, ",,,0.00,0,,,0.00,0
6061,,1582033,12/3/16,5802,KIM VALLEY DR,37950,0,37950,12/3/2016 11:21:00 AM,12/3/2016 11:59:00 PM,12.63,I/I,,CLEANED MAIN,LEON CREEK,70014,69866,STREET - Spilled into Indian Creek,INDIAN CREEK,4,248C3,12,2016,49,0,RAIN EVENT,21,479.58,PVC,1990,,,3.84,0.66,KIM VALLEY DR 05802,,6,6,26-Sep-16,GRAVITY,Sewer Main,,0.00,03-Dec-16,FALSE,24,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6062,,1582144,12/3/16,108,CHAPPIE JAMES WAY,1880100,0,751000,12/3/2016 9:24:00 AM,12/4/2016 9:00:00 AM,23.6,I/I,,Diluted By Heavy Rain Water,LEON CREEK,462766,1210,CREEK BED - Spilled Into Leon Creek,LEON CREEK,0,228D6,12,2016,49,0,RAIN EVENT,54,17.18,CSC,1983,,,3.84,0.66,CHAPPIE JAMES WAY 00108,,1,1,,SIPHON,Sewer Main,,0.60,03-Dec-16,TRUE,,RAIN EVENT,"I/I Inv, ",12/05/2016 09:30,12/06/2016 08:05,22.58,1082500,12/06/2016 15:28,12/07/2016 07:00,15.53,46600
6063,442207,,12/3/16,8902,PRESA ST S,92988,0,92988,12/3/2016 7:51:00 AM,12/3/2016 9:30:00 PM,13.65,I/I,,Diluted By Heavy Rain Water,SALADO CREEK,42386,55914,GROUND - Spilled Into San Juan Ditch,None,3,251E5,12,2016,49,0,RAIN EVENT,48,555.32,RCP,1974,,,3.84,0.66,8902 S Presa,,1,1,,OUTFALL,Sewer Main,,0.43,03-Dec-16,TRUE,,RAIN EVENT,"Capacity Project, ",,,0.00,0,,,0.00,0
6064,,1586968,12/3/16,818,NEW VALLEY HI DR,100,0,100,12/3/2016 5:25:00 AM,12/3/2016 7:04:00 AM,1.65,Lift Station,,Diluted By Heavy Rain Water,MEDIO CREEK,LS188,,GROUND,NONE,,227D7,12,2016,49,0,RAIN EVENT,,,,2001,,,3.84,0.66,NEW VALLEY HI DR 00874,,8,3,11-May-16,SUBMERSED,Sewer Liftstation,,0.00,03-Dec-16,FALSE,,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6065,,1582035,12/3/16,2627,CULEBRA RD,9025,0,9025,12/3/2016 7:00:00 AM,12/3/2016 7:02:00 PM,12.03333333,I/I,,Diluted By Heavy Rain Water,DOS RIOS,14942,14332,STREET,NONE,7,209E4,12,2016,49,0,RAIN EVENT,8,122,RL,2012,,,3.84,0.66,CULEBRA RD 02627,,4,2,02-Jun-16,GRAVITY,Sewer Main,,0.00,03-Dec-16,FALSE,12,RAIN EVENT,,,,0.00,0,,,0.00,0
6066,,1582038,12/3/16,1221,LOMBRANO ST,8325,0,8325,12/3/2016 7:30:00 AM,12/3/2016 6:36:00 PM,11.1,I/I,,CLEANED MAIN,DOS RIOS,32250,11989,STREET -  Spilled into Alazan Creek,ALAZAN CREEK,1,210A5,12,2016,49,0,RAIN EVENT,8,57,PVC,1989,,,3.84,0.66,LOMBRANO ST 012/2,,2,2,24-Oct-15,GRAVITY,Sewer Main,,0.00,03-Dec-16,FALSE,3,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6067,,1581992,12/3/16,1427,HARRY WURZBACH,11938,0,11938,12/3/2016 5:40:00 AM,12/3/2016 9:35:00 PM,15.92,I/I,,Diluted By Heavy Rain Water,SALADO CREEK,62085,62088,GROUND,NONE,2,192A8,12,2016,49,0,RAIN EVENT,18,145.4,CP,1949,,,3.84,0.66,HARRY WURZBACH 012/1,,5,5,26-Sep-16,GRAVITY,Sewer Main,,0.00,03-Dec-16,FALSE,,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6068,,1581994,12/3/16,2204,POPLAR ST W,33705,0,33705,12/3/2016 8:00:00 AM,12/3/2016 6:42:00 PM,10.7,I/I,,CLEANED MAIN,DOS RIOS,499638,499663,STREET,NONE,1,210B5,12,2016,49,0,RAIN EVENT,24,30,RL,2011,,,3.84,0.66,POPLAR ST W 02204,,7,5,26-Sep-16,OUTFALL,Sewer Main,,0.00,03-Dec-16,FALSE,12,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6069,,1582064,12/3/16,1102,HEDGES ST,2975,,2975,12/3/2016 7:15:00 AM,12/3/2016 5:10:00 PM,9.92,I/I,,CLEANED MAIN,DOS RIOS,28995,29449,GROUND,NONE,2,231F1,12,2016,49,0,RAIN EVENT,8,109.34,PVC,2002,,,3.84,0.66,HEDGES ST 01102,,3,1,,GRAVITY,Sewer Main,,0.00,03-Dec-16,FALSE,12,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6070,,1582128,12/3/16,300,WALLACE ST,8360,0,8360,12/3/2016 10:08:00 AM,12/3/2016 5:06:00 PM,6.966666667,I/I,,Diluted By Heavy Rainwater,DOS RIOS,20036,20599,STREET,NONE,6,229D1,12,2016,49,0,RAIN EVENT,12,28.9,CP,1954,,,3.84,0.66,WALLACE ST 003/1,,1,1,,GRAVITY,Sewer Main,,0.87,03-Dec-16,FALSE,120,RAIN EVENT,"Capacity Project, ",,,0.00,0,,,0.00,0
6071,,1582151,12/3/16,119,HEARNE,82900,0,82900,12/3/2016 10:12:00 AM,12/4/2016 12:01:00 AM,13.81666667,I/I,,Diluted By Heavy Rainwater,DOS RIOS,36820,22376,STREET,NONE,5,230B5,12,2016,49,0,RAIN EVENT,8,195,VCP,1961,,,3.84,0.66,HEARNE 00119,,2,2,26-Sep-16,GRAVITY,Sewer Main,,0.30,03-Dec-16,FALSE,12,RAIN EVENT,,,,0.00,0,,,0.00,0
6072,,1582094,12/3/16,630,MITCHELL ST W,87150,0,87150,12/3/2016 7:58:00 AM,12/4/2016 12:01:00 AM,16.05,I/I,,Diluted By Heavy Rainwater,DOS RIOS,14133,22310,CREEK BED - Spilled Into San Pedro Creek,SAN PEDRO CREEK,5,230E4,12,2016,49,0,RAIN EVENT,60,135.53,RL,2003,,,3.84,0.66,MITCHELL ST W 00600,,1,1,,OUTFALL,Sewer Main,,8.53,03-Dec-16,TRUE,,RAIN EVENT,,,,0.00,0,,,0.00,0
6073,,1582165,12/3/16,803,COMMERCIAL AVE,113800,0,113800,12/3/2016 11:24:00 AM,12/4/2016 12:15:00 AM,12.85,I/I,,CLEANED MAIN,DOS RIOS,36923,36920,STORMDRAIN - Spilled into Harlandale Creek,HARLANDALE CREEK,5,230C7,12,2016,49,0,RAIN EVENT,10,24,CP,1956,,,3.84,0.66,COMMERCIAL AVE 00803,,1,1,,GRAVITY,Sewer Main,,0.60,03-Dec-16,TRUE,24,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6074,,1582242,12/3/16,902,CRYSTAL,6278,0,6278,12/3/2016 7:18:00 PM,12/3/2016 11:00:00 PM,3.7,I/I,,Diluted by Heavy Rain Water,DOS RIOS,36919,36920,STREET,,5,230C7,12,2016,49,0,RAIN EVENT,8,31,VCP,1979,,,3.84,0.66,CRYSTAL 00902,,3,3,26-Sep-16,GRAVITY,Sewer Main,,0.70,03-Dec-16,FALSE,120,RAIN EVENT,"I/I Inv, ",,,0.00,0,,,0.00,0
6075,,1587365,12/3/16,668,HOLBROOK,1560928,0,155103,12/3/2016 2:08:00 PM,12/4/2016 9:15:00 AM,19.12,I/I,,Diluted By Heavy Rain Water,SALADO CREEK,47809,48516,CREEK BED - Spilled Into Salado Creek,SALADO CREEK,2,192D6,12,2016,49,0,RAIN EVENT,48,109.01,RCP,1973,,,3.84,0.66,HOLBROOK 00668,,4,2,15-Aug-16,OUTFALL,Sewer Main,,0.00,03-Dec-16,TRUE,,RAIN EVENT,"Capacity Project, ",12/04/2016 14:00,12/06/2016 03:40,37.67,1405825,,,0.00,0
6060,442008,,12/1/16,417,SPRIGGSDALE,390,0,390,12/1/2016 9:12:00 PM,12/1/2016 10:30:00 PM,1.3,Grease,"Area Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,99612,88732,STORMDRAIN,None,2,232A1,12,2016,49,0,GREASE,8,76,PVC,1989,,,0,0,417 spriggsdale,,2,1,,GRAVITY,Sewer Main,,0.80,01-Dec-16,FALSE,1,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
6059,441477,,11/24/16,668,HOLBROOK,135,0,135,11/24/2016 5:30:00 PM,11/24/2016 7:45:00 PM,2.25,Other,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, ",MONITORED AREA,SALADO CREEK,922726,47824,STREET,None,2,192E7,11,2016,48,0,OTHER,48,321.04,RCP,1973,,,0,0.12,668 holbrook,,4,4,21-Apr-16,OUTFALL,Sewer Main,,0.00,24-Nov-16,FALSE,,OTHER,Other,,,0.00,0,,,0.00,0
6058,441356,,11/23/16,14020,CROSS CANYON,325,40,325,11/23/2016 9:30:00 AM,11/23/2016 10:35:00 AM,1.083333333,Debris,"Spill ContainedReturned to SystemArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,52275,52274,DRAINAGE CULVERT -  Over The Edwards Aquifer Transition Zone,None,9,171C3,11,2016,48,0,DEBRIS,8,300,PVC,2003,,,0.1,0.02,14020 Cross Canyon - Over The Edwards Aquifer Transition Zone,,1,1,,GRAVITY,Sewer Main,,0.58,23-Nov-16,FALSE,120,DEBRIS,"Increase FCS, ",,,0.00,0,,,0.00,0
6056,441194,,11/21/16,1400,RIO GRANDE ST N,30,0,30,11/21/2016 6:20:00 PM,11/21/2016 7:34:00 PM,1.233333333,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,DOS RIOS,45901,31242,STREET,None,2,211F7,11,2016,48,0,CONTRACTOR,8,346.32,PVC,1999,,,0,0,01400 N RIO GRANDE ST,,1,1,,GRAVITY,Sewer Main,,0.67,21-Nov-16,FALSE,120,CONTRACTOR,Other,,,0.00,0,,,0.00,0
6055,440997,,11/18/16,219,ASHLAND DR,75,0,75,11/18/2016 7:33:00 AM,11/18/2016 9:47:00 AM,2.233333333,Grease,"Spill ContainedArea Cleaned and DisinfectedFlushed Area with H2O, Unstopped Main, ",CLEANED MAIN,SALADO CREEK,48391,48420,STREET,None,2,192E4,11,2016,47,0,GREASE,8,358.83,PVC,2000,,,0,0,219 Ashland Dr - Spilled From The Sewer Lateral Cleanout,,2,1,,GRAVITY,Sewer Main,,1.57,18-Nov-16,FALSE,12,GREASE,"Increase FCS, ",,,0.00,0,,,0.00,0
